Uniprot;EGF+I/Ctrl
P08670|Q53HU8|Q548L2|Q8N9S6;0.2
P08670|Q53HU8|Q548L2|Q8N9S6;0.7
P08670|Q53HU8|Q548L2|Q8N9S6;0.9
P08670|Q53HU8|Q548L2|Q8N9S6;0.9
P08670|Q53HU8|Q548L2|Q8N9S6;1.2
P08670|Q53HU8|Q548L2|Q8N9S6;1.3
P08651-1|P08651|Q6FI30|P08651-2|A8K1H0|P08651-3|P08651-5|P08651-4;0.5
P08651-1|P08651|Q6FI30|P08651-2|A8K1H0|P08651-3|P08651-5|P08651-4;0.5
P08651-1|P08651|Q6FI30|P08651-2|A8K1H0|P08651-3|P08651-5|P08651-4;1.0
P08651-1|P08651|Q6FI30|P08651-2|A8K1H0|P08651-3|P08651-5;1.1
P08621-1|P08621|A8KAQ5|Q9UFS1|P08621-4;0.6
P08621-1|P08621|A8KAQ5|Q9UFS1|P08621-2|P08621-4;0.6
P08621-1|P08621|A8KAQ5|Q9UFS1|P08621-2|P08621-4;2.0
P08559|A5YPB6|A5YVE9|Q53GE3|Q53H41|Q5JPT8|P29803|A5PHJ9|P78557|Q5JPU3|Q6LCA3|Q99725|Q9UNV7;0.7
P08559|A5YPB6|A5YVE9|Q53GE3|Q53H41|Q5JPT8|P29803|A5PHJ9|P78557|Q5JPU3|Q6LCA3|Q99725|Q9UNV7;0.7
P08238|A8K3W9|Q6PK50|Q9H6X9|Q5T9W5|Q5T9W6|Q5T9W4;1.4
P08238|A8K3W9|Q6PK50|Q9H6X9|Q58FF8;1.0
P08238|A8K3W9|Q6PK50|Q9H6X9|Q58FF8;1.1
P08238|A8K3W9|Q6PK50|Q9H6X9|Q58FF7;1.1
P08047|Q59EY3|Q9NR52;1.7
P08047|Q59EY3|Q9NR52;1.7
P07947|A6NLB3|P06239-3|P06239|P06241-1|P06241|P06241-2|Q573B4|P06239-1|Q7RTZ3|A6NIP9|Q5R3A8|P06241-3|Q9P134|P12931-2|P12931|Q76P87|P12931-1|Q71UK5|Q9H7V3;0.1
P07910-2|P07910|P07910-4|P07910-3|P07910-1|A8K9A4;1.4
P07910-2|P07910|P07910-4|P07910-3|P07910-1|A8K9A4;1.4
P07910-2|P07910|P07910-4|P07910-3|P07910-1|A8K9A4;1.5
P07910-2|P07910|P07910-4|P07910-3|P07910-1|A8K9A4;1.5
P07910-2|P07910|P07910-4|P07910-3|P07910-1|A8K9A4;1.5
P07910-2|P07910|P07910-4|P07910-3|A6NNK2|Q569J8|P07910-1|A8K9A4;1.4
P07900-2|P07900|Q86SX1|P07900-1|A8K500|Q2VPJ6|Q8TBA7|Q96HX7|O75322|Q86U12|Q58FG0;1.1
P07900-2|P07900|Q86SX1|P07900-1|A8K500|Q2VPJ6|Q8TBA7|Q96HX7|O75322|Q86U12|P08238|A8K3W9|Q6PK50|Q9H6X9;1.2
P07900-2|P07900|Q86SX1|P07900-1|A8K500|Q2VPJ6|Q8TBA7|Q96HX7|O75322|Q86U12;1.1
P07900-2|P07900|Q86SX1|P07900-1|A8K500|Q2VPJ6|Q8TBA7|Q96HX7|O75322|Q86U12;1.2
P07814|Q3KQZ8;0.3
P07814|Q3KQZ8;0.4
P07737|Q53Y44;1.3
P07199|Q71VN3|Q71VN4|Q96EI4;0.6
P06748-1|P06748|A4ZU86|A8K3N7|Q9BTI9|Q9BYG9|Q9NX34|Q504R3;1.7
P06748-1|P06748|A4ZU86|A8K3N7|Q9BTI9|P06748-2|Q9BYG9|Q9NX34|A8MXA7;1.4
P06748-1|P06748|A4ZU86|A8K3N7|Q9BTI9|P06748-2|Q9BYG9|Q9NX34;0.7
P06748-1|P06748|A4ZU86|A8K3N7|Q9BTI9|P06748-2|Q9BYG9|Q9NX34;0.9
P06748-1|P06748|A4ZU86|A8K3N7|Q9BTI9|P06748-2|Q9BYG9|Q9NX34;1.0
P06748-1|P06748|A4ZU86|A8K3N7|Q9BTI9|P06748-2|Q9BYG9|Q9NX34;1.0
P06748-1|P06748|A4ZU86|A8K3N7|Q9BTI9|P06748-2|Q9BYG9|Q9NX34;1.3
P06733-1|P06733|A4QMW8|A4UCS8|Q53FT9|Q53HR3|Q96GV1|Q9BT62|Q9UCH6|P06733-2;0.7
P06733-1|P06733|A4QMW8|A4UCS8|Q53FT9|Q53HR3|Q96GV1|Q9BT62|Q9UCH6|P06733-2;0.9
P06733-1|P06733|A4QMW8|A4UCS8|Q53FT9|Q53HR3|Q96GV1|Q9BT62|Q9UCH6;1.0
P06493-1|P06493|A8K7C4|Q3B785|Q5H9N4;1.4
P06454-1|P06454|Q86YS2|Q8TBK9|P06454-2|Q15200|Q15204|Q53S24|Q7KZ52|Q15202;1.2
P06454-1|P06454|Q86YS2|Q8TBK9|P06454-2|Q15200|Q15204|Q53S24|Q7KZ52|Q15202;1.3
P06454-1|P06454|Q86YS2|Q8TBK9|P06454-2|Q15200|Q15204|Q53S24|Q7KZ52|Q15202;1.9
P06400|A8K5E3|P78495|Q59HH0|Q6DUF0|Q6LE65|Q6LE77|Q6LE79|Q6LE80|Q6LE81|Q6LE82|Q7KZ60|Q7KZ61|Q7Z5Q6|Q7Z7J0|Q86WG4;0.3
P06400|A8K5E3|P78495|Q59HH0|Q6DUF0|Q6LE65|Q6LE77|Q6LE79|Q6LE80|Q6LE81|Q6LE82|Q7KZ60|Q7KZ61|Q7Z5Q6|Q7Z7J0|Q86WG4;0.4
P06400|A8K5E3|P78495|Q59HH0|Q6DUF0|Q6LE65|Q6LE77|Q6LE79|Q6LE80|Q6LE81|Q6LE82|Q7KZ60|Q7KZ61|Q7Z5Q6|Q7Z7J0|Q86WG4;0.4
P06400|A8K5E3|P78495|Q59HH0|Q6DUF0|Q6LE65|Q6LE77|Q6LE79|Q6LE80|Q6LE81|Q6LE82|Q7KZ60|Q7KZ61|Q7Z5Q6|Q7Z7J0|Q86WG4;0.6
P06400|A8K5E3|P78495|Q59HH0|Q6DUF0|Q6LE65|Q6LE77|Q6LE79|Q6LE80|Q6LE81|Q6LE82|Q7KZ60|Q7KZ61|Q7Z5Q6|Q7Z7J0|Q86WG4;0.6
P06400|A8K5E3|P78495|Q59HH0|Q6DUF0|Q6LE65|Q6LE77|Q6LE79|Q6LE80|Q6LE81|Q6LE82|Q7KZ60|Q7KZ61|Q7Z5Q6|Q7Z7J0|Q86WG4;0.6
P06400|A8K5E3|P78495|Q59HH0|Q6DUF0|Q6LE65|Q6LE77|Q6LE79|Q6LE80|Q6LE81|Q6LE82|Q7KZ60|Q7KZ61|Q7Z5Q6|Q7Z7J0|Q86WG4;1.0
P06400|A8K5E3|P78495|Q59HH0|Q6DUF0|Q6LE65|Q6LE77|Q6LE79|Q6LE80|Q6LE81|Q6LE82|Q7KZ60|Q7KZ61|Q7Z5Q6|Q7Z7J0|Q86WG4;1.2
P05787|A8K4H3|Q7L4M3|Q969I0|A8MV44;1.0
P05787|A8K4H3|Q7L4M3|Q969I0|A8MV44;1.0
P05771-2|P05771;0.5
P05771-2|P05771;1.0
P05771-2|P05771;1.1
P05771-1|P05771|P05771-2;0.2
P05455|Q14730|Q15367|Q2F832|Q53XJ4|Q9UMH5|Q9UMH6|Q9UMH7;0.6
P05455|Q14730|Q15367|Q2F832|Q53XJ4|Q9UMH5|Q9UMH6|Q9UMH7;0.8
P05455|Q14730|Q15367|Q2F832|Q53XJ4|Q9UMH5|Q9UMH6|Q9UMH7;1.0
P05455|Q14730|Q15367|Q2F832|Q53XJ4|Q9UMH5|Q9UMH6|Q9UMH7;1.0
P05388|A8K4Z4|Q53HK9|Q53HW2|Q3MHV2|Q3B7A4|Q6NSF2|Q8NHW5|A6NF45;1.2
P05388|A8K4Z4|Q53HK9|Q53HW2|Q3MHV2|Q3B7A4|Q6NSF2|Q8NHW5|A6NF45;2.6
P05387|Q6FG96;0.9
P05386|A6NFF6|Q6FG99|Q6ICQ4|Q7Z612|A6NIB2|P05387|Q6FG96;1.2
P05386|A6NFF6|Q6FG99|Q6ICQ4|Q7Z612|A6NIB2|P05387|Q6FG96;1.3
P04792|Q96C20|Q96EI7|Q9UC35;0.5
P04792|Q96C20|Q96EI7|Q9UC35;0.8
P04406|Q2TSD0|Q53X65|Q0QET7;0.7
P04075|A4UCS9|A4UCT0|Q6FI10|Q9UCN2;1.3
P04049|Q15278|A6NIT1|Q96II5|P10398|Q59HC8;0.9
P04049|Q15278;0.5
P04049|Q15278;0.5
P02794|Q6NS36|Q6NZ44|A6NGN0|A8MVE1;0.8
P02794|Q6NS36|Q6NZ44|A6NGN0|A8MVE1;0.8
P02794|Q6NS36|Q6NZ44|A6NGN0|A8MVE1;0.8
P02545-1|P02545|Q5I6Y4|Q5I6Y6|Q5TCJ2|P02545-3|Q6UYC3|Q5TCJ4|P02545-2|Q5I6Y5|Q5TCJ3|Q8N519|Q3BDU5|Q5TCI9|Q5TCI8;0.9
P02545-1|P02545|Q5I6Y4|Q5I6Y6|Q5TCJ2|P02545-3|Q6UYC3|Q5TCJ4|P02545-2|Q5I6Y5|Q5TCJ3|Q8N519|Q3BDU5|Q5TCI9|Q5TCI8;0.9
P02545-1|P02545|Q5I6Y4|Q5I6Y6|Q5TCJ2|P02545-3|Q6UYC3|Q5TCJ4|P02545-2|Q5I6Y5|Q5TCJ3|Q8N519|Q3BDU5|Q5TCI9|Q5TCI8;0.9
P02545-1|P02545|Q5I6Y4|Q5I6Y6|Q5TCJ2|P02545-3|Q6UYC3|Q5TCJ4|P02545-2|Q5I6Y5|Q5TCJ3|Q8N519|Q3BDU5|Q5TCI9|Q5TCI8;1.0
P02545-1|P02545|Q5I6Y4|Q5I6Y6|Q5TCJ2|P02545-3|Q6UYC3|Q5TCJ4|P02545-2|Q5I6Y5|Q5TCJ3|Q8N519|Q3BDU5|Q5TCI9|Q5TCI8;1.0
P02545-1|P02545|Q5I6Y4|Q5I6Y6|Q5TCJ2|P02545-3|Q6UYC3|Q5TCJ4|P02545-2|Q5I6Y5|Q5TCJ3|Q8N519|Q3BDU5|Q5TCI9|Q5TCI8;1.1
P02545-1|P02545|Q5I6Y4|Q5I6Y6|Q5TCJ2|P02545-3|Q6UYC3|Q5TCJ4|P02545-2|Q5I6Y5|Q5TCJ3|Q8N519|Q3BDU5|Q5TCI9|Q5TCI8;1.5
P02545-1|P02545|Q5I6Y4|Q5I6Y6|Q5TCJ2|P02545-3|Q6UYC3|Q5TCJ4|P02545-2|Q5I6Y5|Q5TCJ3|Q8N519|Q3BDU5;0.5
P02545-1|P02545|Q5I6Y4|Q5I6Y6|Q5TCJ2|P02545-3|Q6UYC3|Q5TCJ4|P02545-2|Q5I6Y5|Q5TCJ3|Q8N519|Q3BDU5;1.3
P02545-1|P02545|Q5I6Y4|Q5I6Y6|Q5TCJ2|P02545-3|Q6UYC3|P02545-2|Q5I6Y5|Q5TCJ3|Q8N519|Q5TCI9|Q5TCI8;1.2
P01106|Q6LBK7|A8MSJ8|P04198|Q53XS5|Q7Z7Q9|Q9UMQ5;0.1
P00558|A8K4W6;0.7
P00519-2|P00519|Q17R61|Q59FK4|P00519-1|A2RQD7|A3KFJ3|Q13914|Q13915|Q3B836|Q3B837|Q59F19|A2RQD5|Q16190|A2RQD4|Q16189|A2RQD3|A8E194|Q8NEY0|A2RQD6;0.4
P00519-2|P00519|Q17R61|Q59FK4|P00519-1|A2RQD7|A3KFJ3|Q13914|Q13915|Q3B836|Q3B837|Q59F19;0.3
P00519-2|P00519|Q17R61|Q59FK4|P00519-1|A2RQD7|A3KFJ3|Q13914|Q13915|Q3B836|Q3B837|Q59F19;0.3
P00519-2|P00519|Q17R61|Q59FK4|P00519-1|A2RQD7|A3KFJ3|Q13914|Q13915|Q3B836|Q3B837|Q59F19;0.4
P00519-2|P00519|Q17R61|Q59FK4|P00519-1|A2RQD7|A3KFJ3|Q13914|Q13915|Q3B836|Q3B837|Q59F19;0.5
P00519-2|P00519|Q17R61|Q59FK4|P00519-1|A2RQD7|A3KFJ3|Q13914|Q13915|Q3B836|Q3B837|Q59F19;0.9
P00519-2|P00519|Q17R61|Q59FK4|P00519-1|A2RQD7|A3KFJ3|Q13914|Q13915|Q3B836|Q3B837|Q59F19;0.9
O96028-1|O96028|A2A2T3|O96028-3|A2A2T4|O96028-5|Q05CW4|O96028-6|O96028-7;0.8
O96028-1|O96028|A2A2T3|O96028-3|A2A2T4|O96028-5|Q05CW4|O96028-6|O96028-7;0.8
O96013-1|O96013|A8K724|O96013-4|O96013-3|O96013-2;0.7
O96013-1|O96013|A8K724;0.5
O96013-1|O96013|A8K724;0.6
O96013-1|O96013|A8K724;1.9
O95997|Q2VPE7|Q6IAL9|Q9NZH5|O95211|Q6NTC9|Q9UNJ6;0.5
O95983-1|O95983|A8K4B7|O95983-2;1.4
O95835-1|O95835|Q59FN4|O95835-2;1.1
O95816;0.7
O95810|A8K2W3;0.7
O95810|A8K2W3;0.7
O95785-1|O95785|A8MXH6;0.6
O95747;0.3
O95747;1.2
O95714|A8KAQ8|A1A5B3|Q86WU1;0.6
O95714|A8KAQ8;1.0
O95684-1|O95684|O95684-2|A8K1D1;0.4
O95684-1|O95684|O95684-2|A8K1D1;0.4
O95684-1|O95684|O95684-2|A8K1D1;0.5
O95677-1|O95677|O95677-4|Q5JS10|Q96CJ7|O95677-2|O95677-3;1.2
O95674-1|O95674;0.7
O95674-1|O95674;1.4
O95671-1|O95671|A6ND50|A6NIX6|O95671-2|Q5JQ52;0.8
O95639-1|O95639|Q6FGE6;1.0
O95628-6|O95628|O95628-7|O95628-4|O95628-1|O95628-2|O95628-3;0.5
O95466-2|O95466|O95466-1|Q2T9F0;0.8
O95456-1|O95456|Q6FHA3|Q6FHD3|O95456-2;0.8
O95453;0.7
O95400|Q5QTR6;1.1
O95394-1|O95394|O95394-2;0.7
O95391;0.9
O95391;1.0
O95365|Q5XG86;1.0
O95365|Q5XG86;1.1
O95359-4|O95359|Q4VXL2|O95359-5|Q4VXL8|O95359-3|O95359-1|O95359-6|Q4VXL5|Q4VXL4|O95359-2;0.9
O95359-4|O95359|Q4VXL2|O95359-5|Q4VXL8|O95359-3|O95359-1|O95359-6|Q4VXL5|Q4VXL4|O95359-2;0.9
O95297-1|O95297|A8K5D4|Q5U0H8|Q9UEL4|O95297-2|O95297-4;0.8
O95297-1|O95297|A8K5D4|Q5U0H8|Q9UEL4|O95297-2|O95297-4;0.8
O95251;1.1
O95251;1.2
O95239-1|O95239|Q59HG1|O95239-2|Q6PKB2;0.0
O95239-1|O95239|Q59HG1;0.5
O95239-1|O95239|Q59HG1;0.5
O95232-1|O95232|A8K3C5|Q6PKC2|Q86Y74;1.3
O95218-2|O95218|Q68CX7|Q68DP0|O95218-1;1.2
O95218-2|O95218|Q68CX7|Q68DP0|O95218-1;1.2
O95218-2|O95218|Q68CX7|Q68DP0|O95218-1;1.2
O95218-2|O95218|Q68CX7|Q68DP0|O95218-1;1.3
O95218-2|O95218;0.8
O95218-2|O95218;1.1
O95218-2|O95218;1.1
O95155-1|O95155|O95155-2|A8K8S9|O95155-3;1.2
O95149|A8K0B0;1.5
O95104-1|O95104|Q0P607|O95104-2;0.5
O95104-1|O95104|Q0P607|O95104-2;0.8
O95071|Q49A65;0.6
O95071|Q49A65;0.6
O95071|Q49A65;0.7
O94992;1.4
O94979-8|O94979|O94979-1|O94979-2|O94979-3|O94979-4|O94979-6|O94979-7;0.8
O94979-8|O94979|O94979-1|O94979-2|O94979-3|O94979-4|O94979-6|O94979-7;0.8
O94979-8|O94979|O94979-1|O94979-2|O94979-3;0.7
O94929-1|O94929|A8K121|Q19VH3|O94929-3|O94929-2;0.8
O94929-1|O94929|A8K121|Q19VH3|O94929-3|O94929-2;0.8
O94913|A6H8W7;0.7
O94913|A6H8W7;0.8
O94913|A6H8W7;0.9
O94913|A6H8W7;0.9
O94909-1|O94909|A8K0E1|O94909-2;1.1
O94909-1|O94909|A8K0E1;1.3
O94888-1|O94888;1.7
O94874|A0PJ53|Q49AT0;1.1
O94854-1|O94854|O94854-2;0.6
O94842;0.7
O94826|Q6P0M2;0.4
O94826|Q6P0M2;0.5
O94806-1|O94806|Q15451|Q53TR7|O94806-2;0.8
O94806-1|O94806|Q15451|Q53TR7|O94806-2;1.3
O94804|A6ND35|Q6NSK0;1.3
O94782;0.6
O94762-1|O94762|A5YM55|Q6P4G0|Q8WYH5|Q9BSD6|Q9BW80|Q9H0B1;0.6
O76094|A0PJJ5|Q0D2M6|Q71V07|Q86X80;0.4
O76046|Q59F56|Q5ST66|Q96BC0|Q9BQJ5|Q9NPK3|Q15477|Q5JP73;1.1
O76021|A0PJ87|Q32Q62|A0PJ61;0.7
O76021|A0PJ87|Q32Q62|A0PJ61;0.7
O76021|A0PJ87|Q32Q62|A0PJ61;0.8
O75962-1|O75962;1.4
O75925|A4ZVS7|A4ZVS8|Q1XBU8;0.6
O75909-1|O75909|A8MZK4|Q86U16|Q59FT6;0.3
O75909-1|O75909|A8MZK4|Q86U16|Q59FT6;0.4
O75909-1|O75909|A8MZK4|Q86U16|Q59FT6;0.6
O75909-1|O75909|A8MZK4|Q86U16;0.9
O75822;0.8
O75822;1.0
O75822;1.2
O75822;1.2
O75821|A8K5K5|Q6IAM0;0.4
O75717|A8KAE0|Q05DR3|A8MRA5;1.0
O75717|A8KAE0|Q05DR3|A8MRA5;1.1
O75691;0.6
O75643-1|O75643|A2RRQ7|A4FU77|Q5ZF01|Q6NZY0|Q7L5W4|Q9H8B9|Q9P172|Q9UNV9|O75643-2;1.2
O75592-1|O75592|A6NJC6|O75592-2|Q9NWD4|Q9UG08;0.9
O75592-1|O75592|A6NJC6|O75592-2|Q9NWD4|Q9UG08;0.9
O75592-1|O75592|A6NJC6|O75592-2|Q9NWD4|Q9UG08;0.9
O75592-1|O75592|A6NJC6|O75592-2|Q9NWD4;0.6
O75569-1|O75569|A8K3I6;0.5
O75554;1.0
O75533|A0JLT9|A0PJH5|A8K355|Q32Q20|Q7Z497|Q9NTB4;0.5
O75533|A0JLT9|A0PJH5|A8K355|Q32Q20|Q7Z497|Q9NTB4;0.5
O75533|A0JLT9|A0PJH5|A8K355|Q32Q20|Q7Z497|Q9NTB4;0.8
O75533|A0JLT9|A0PJH5|A8K355|Q32Q20|Q7Z497|Q9NTB4;0.9
O75533|A0JLT9|A0PJH5|A8K355|Q32Q20|Q7Z497|Q9NTB4;1.0
O75533|A0JLT9|A0PJH5|A8K355|Q32Q20|Q7Z497|Q9NTB4;1.0
O75533|A0JLT9|A0PJH5|A8K355|Q32Q20|Q7Z497|Q9NTB4;1.3
O75533|A0JLT9|A0PJH5|A8K355|Q32Q20|Q7Z497|Q9NTB4;1.3
O75533|A0JLT9|A0PJH5|A8K355|Q32Q20|Q7Z497|Q9NTB4;9.1
O75494-1|O75494|A6NI42|Q53GD7|Q5JRH9|O75494-2|Q5JRI0|O75494-3|A6NFM6|Q5JRI4|Q5JRI3|O75494-4|A6NIU7|Q5JRI2|Q5JRI1;1.1
O75494-1|O75494|A6NI42|Q53GD7|Q5JRH9|O75494-2|Q5JRI0|O75494-3|A6NFM6|Q5JRI4|Q5JRI3|O75494-4|A6NIU7|Q5JRI2|Q5JRI1;1.3
O75494-1|O75494|A6NI42|Q53GD7|Q5JRH9|O75494-2|Q5JRI0|O75494-3|A6NFM6|Q5JRI4|Q5JRI3|O75494-4|A6NIU7|Q5JRI2|Q5JRI1;1.4
O75494-1|O75494|A6NI42|Q53GD7|Q5JRH9|O75494-2|Q5JRI0;1.3
O75494-1|O75494|A6NI42|Q53GD7|Q5JRH9|O75494-2|Q5JRI0;1.7
O75475-1|O75475|O75475-2|Q05CM9|Q8N4N4;0.0
O75475-1|O75475|O75475-2|Q05CM9|Q8N4N4;1.1
O75475-1|O75475|O75475-2|Q05CM9|Q8N4N4;1.3
O75475-1|O75475|O75475-2|Q05CM9|Q8N4N4;1.3
O75475-1|O75475|O75475-2|Q05CM9|Q8N4N4;1.4
O75475-1|O75475|O75475-2|Q05CM9|Q8N4N4;1.4
O75449-1|O75449|A8K7S5;1.1
O75448|A8K4S5;0.5
O75448|A8K4S5;0.5
O75446;0.8
O75446;0.8
O75410-2|O75410|O75410-1|Q5HYH0|O75410-7|O75410-3;0.1
O75400-1|O75400|O75400-3|O75400-2|Q05C41|O75400-4|Q4ZG51;0.8
O75400-1|O75400|O75400-3|O75400-2|Q05C41|O75400-4|Q4ZG51;0.8
O75400-1|O75400|O75400-3|O75400-2|Q05C41|O75400-4|Q4ZG51;0.9
O75400-1|O75400|O75400-3|O75400-2|Q05C41|O75400-4|Q4ZG51;0.9
O75400-1|O75400|O75400-3|O75400-2|Q05C41|O75400-4|Q4ZG51;1.0
O75400-1|O75400|O75400-3|O75400-2|Q05C41|O75400-4|Q4ZG51;1.1
O75400-1|O75400|O75400-3|O75400-2|Q05C41|O75400-4|Q4ZG51;1.2
O75400-1|O75400|O75400-3|O75400-2|Q05C41|O75400-4|Q4ZG51;1.2
O75400-1|O75400|O75400-3|O75400-2|Q05C41|O75400-4|Q4ZG51;1.2
O75400-1|O75400|O75400-3|O75400-2|Q05C41|O75400-4|Q4ZG51;1.2
O75396|A8K1G0;1.5
O75391;0.4
O75379-1|O75379|Q6IAZ3;1.1
O75376-2|O75376|A5PKW7|O75376-1|Q9NSZ0|Q7Z516|Q86YY1|Q86YY2|Q86YY0|Q6NTH1|Q6PDT8|Q86W52|Q05CG3|Q6PGR4;0.3
O75376-2|O75376|A5PKW7|O75376-1|Q9NSZ0|Q7Z516|Q86YY1|Q86YY2;0.5
O75376-2|O75376|A5PKW7|O75376-1|Q9NSZ0|Q7Z516|Q86YY1|Q86YY2;0.6
O75376-2|O75376|A5PKW7|O75376-1|Q9NSZ0|Q7Z516|Q86YY1|Q86YY2;0.8
O75376-2|O75376|A5PKW7|O75376-1|Q9NSZ0|Q7Z516|Q86YY1|Q86YY2;0.9
O75367-1|O75367|O75367-2;0.8
O75351|A8K4G7|A8K5D8|Q69HW4|Q6PJZ4;0.9
O75179-1|O75179|O75179-2|A6NEH7|O75179-4;0.2
O75179-1|O75179|O75179-2|A6NEH7|O75179-4;0.2
O75179-1|O75179|O75179-2|A6NEH7|O75179-4;0.8
O75179-1|O75179|O75179-2|A6NEH7|O75179-4;1.0
O75175-1|O75175|Q6ZMJ6|O75175-2|O75175-3;1.3
O75152|Q0D2N5;0.6
O75122-1|O75122|Q6N029|Q96F87|Q07A20|Q8NB74|O75122-2;1.3
O75122-1|O75122|Q6N029|Q96F87;1.3
O75113|A7MD49;1.1
O75081-1|O75081|O75081-3|O75081-4|O75081-2;0.3
O75081-1|O75081|O75081-3|O75081-4|O75081-2;0.5
O75044|A2RUF3|Q5VZB5|Q5VZB4|A4FU88;0.9
O60934|A0PJ71|A6H8Y5|A8K1D3;0.7
O60885-1|O60885|Q96HN0|Q4G0X8|O60885-2|Q05BM2|Q5BJ26|Q6NXE4|Q6PIS5;0.7
O60841|A0JLR8|Q05CQ1|Q53RV7|Q53SI8|Q8N5A0;0.8
O60841|A0JLR8|Q05CQ1|Q53RV7|Q53SI8|Q8N5A0;0.9
O60841|A0JLR8|Q05CQ1|Q53RV7|Q53SI8|Q8N5A0;0.9
O60841|A0JLR8|Q05CQ1|Q53RV7|Q53SI8|Q8N5A0;0.9
O60841|A0JLR8|Q05CQ1|Q53RV7|Q53SI8|Q8N5A0;0.9
O60841|A0JLR8|Q05CQ1|Q53RV7|Q53SI8|Q8N5A0;1.0
O60841|A0JLR8|Q05CQ1|Q53RV7|Q53SI8|Q8N5A0;1.2
O60841|A0JLR8|Q05CQ1|Q53RV7|Q53SI8|Q8N5A0;1.2
O60841|A0JLR8|Q05CQ1|Q53RV7|Q53SI8|Q8N5A0;1.3
O60841|A0JLR8|Q05CQ1|Q53RV7|Q53SI8|Q8N5A0;1.3
O60841|A0JLR8|Q05CQ1|Q53RV7|Q53SI8|Q8N5A0;1.3
O60841|A0JLR8|Q05CQ1|Q53RV7|Q53SI8|Q8N5A0;1.3
O60841|A0JLR8|Q05CQ1|Q53RV7|Q53SI8|Q8N5A0;1.3
O60841|A0JLR8|Q05CQ1|Q53RV7|Q53SI8|Q8N5A0;1.3
O60841|A0JLR8|Q05CQ1|Q53RV7|Q53SI8|Q8N5A0;1.3
O60825-1|O60825|Q68DE0;0.7
O60825-1|O60825|Q68DE0;0.7
O60825-1|O60825|Q68DE0;0.9
O60763|Q86TB8;1.1
O60749|Q53GG3;0.3
O60684|A6NDT8|Q5VVU3;1.2
O60583-1|O60583|A8KA48|O60583-2|Q29R66;0.9
O60566|Q59HH6|Q8WV50;1.1
O60524-1|O60524|Q32Q66|O60524-2|Q49AB4;0.8
O60524-1|O60524|Q32Q66|A0JLQ3;0.7
O60524-1|O60524|Q32Q66;1.2
O60524-1|O60524|Q32Q66;1.2
O60502-1|O60502|O60502-3;0.5
O60343|A7E2X8|Q68D14|Q5JU47;1.0
O60343|A7E2X8|Q68D14;0.6
O60341-1|O60341|A8K2R3|O60341-2|A8MWP9;0.7
O60341-1|O60341|A8K2R3|O60341-2|A8MWP9;0.7
O60341-1|O60341|A8K2R3;0.3
O60333-4|O60333|A6NFS8|A6NKQ4|Q4R9M7|Q4R9M8|Q4R9M9|Q4VXC4|O60333-1|Q4VXC6|O60333-2|Q4VXC5;1.1
O60293-1|O60293|O60293-2;0.5
O60293-1|O60293|O60293-2;0.5
O60293-1|O60293|O60293-2;0.6
O60293-1|O60293|O60293-2;0.7
O60293-1|O60293|O60293-2;1.0
O60293-1|O60293|O60293-2;1.0
O60293-1|O60293|O60293-2;1.1
O60293-1|O60293|O60293-2;1.1
O60293-1|O60293|O60293-2;1.1
O60288|Q6P994|Q6ZNJ1|Q6UX91;0.4
O60271-3|O60271|A6NJ20|O60271-1|A6H8U5;1.5
O60271-3|O60271|A6NJ20|O60271-1|A6H8U5;1.5
O60271-3|O60271|A6NJ20|O60271-1|A6H8U5;1.5
O60271-2|O60271|Q719J0|Q7Z5Q8|O60271-4|Q5JB53|O60271-5|O60271-6|A8MSX0|O60271-7;1.1
O60271-2|O60271|Q719J0|Q7Z5Q8|O60271-4|Q5JB53|O60271-5|O60271-6|A8MSX0|O60271-7;1.1
O60271-2|O60271|Q719J0|Q7Z5Q8|O60271-4|Q5JB53|O60271-5|O60271-6|A8MSX0|O60271-7;1.1
O60271-2|O60271|Q719J0|Q7Z5Q8|O60271-4|Q5JB53|O60271-5|O60271-6|A8MSX0|O60271-3|A6NJ20|O60271-1|A6H8U5|O60271-7|O60271-8;0.4
O60271-2|O60271|Q719J0|Q7Z5Q8|O60271-4|Q5JB53|O60271-5|O60271-6|A8MSX0|O60271-3|A6NJ20|O60271-1|A6H8U5|O60271-7;0.6
O60271-2|O60271|Q719J0|Q7Z5Q8|O60271-4|Q5JB53|O60271-5|O60271-3|A6NJ20|O60271-1|A6H8U5|O60271-7;1.6
O60271-2|O60271|Q719J0|Q7Z5Q8|O60271-4|Q5JB53|O60271-5|O60271-3|A6NJ20|O60271-1|A6H8U5|O60271-7;1.6
O60256;0.9
O60256;0.9
O60231|Q5SQH4|Q6PKC8|Q5JP45|A2AB15;0.9
O60231|Q5SQH4|Q6PKC8|Q5JP45|A2AB15;1.2
O60231|Q5SQH4|Q6PKC8|Q5JP45|A2AB15;1.2
O60231|Q5SQH4|Q6PKC8|Q5JP45|A2AB15;1.2
O43933|A4D1G3|A8KA90|Q96S69|Q96S70;0.7
O43933|A4D1G3|A8KA90|Q96S69|Q96S70;3.8
O43896;1.2
O43823|Q8NE02|Q9UG73;1.2
O43823|Q8NE02|Q9UG73;1.2
O43818;0.6
O43818;0.8
O43818;0.9
O43818;1.0
O43815-1|O43815|Q3B874|O43815-2;0.9
O43765|Q6FIA9;0.3
O43765|Q6FIA9;0.4
O43765|Q6FIA9;0.4
